x,y,J,ED,p_near,p_none,probability_sum
1680.0,-60.0,266.3765859071159,532.7529686226553,0.0,0.16249999999999998,0.9999999999999931
1740.0,-60.0,267.851369987679,535.7021988081649,0.0,0.19999999999999996,0.9999999999999936
-1800.0,0.0,597.5925455417879,1195.0030586051948,0.0,1.0,1.0
-1740.0,0.0,597.5925455417879,1195.0030586051948,0.0,1.0,1.0
-1680.0,0.0,597.5925455417879,1195.0030586051948,0.0,1.0,1.0
-1620.0,0.0,597.5925455417879,1195.0030586051948,0.0,1.0,1.0
-1560.0,0.0,597.5925455417879,1195.0030586051948,0.0,1.0,1.0
-1500.0,0.0,597.5925455417879,1195.0030586051948,0.0,1.0,1.0
-1440.0,0.0,597.5925455417879,1195.0030586051948,0.0,1.0,1.0
-1380.0,0.0,597.5925455417879,1195.0030586051948,0.0,1.0,1.0
-1320.0,0.0,597.5925455417879,1195.0030586051948,0.0,1.0,1.0
-1260.0,0.0,597.5925455417879,1195.0030586051948,0.0,1.0,1.0
-1200.0,0.0,597.5925455417879,1195.0030586051948,0.0,1.0,1.0
-1140.0,0.0,570.1047107737542,1140.0357621298783,0.0,1.0,1.0
-1080.0,0.0,534.0875709526459,1068.0124573332616,0.0,0.9875,1.0
-1020.0,0.0,499.57237821754234,998.9926146769777,0.0,0.9750000000000001,1.0
-960.0,0.0,466.5562220072268,932.9704293436764,0.0,0.9625,0.9999999999999998
-900.0,0.0,431.24423965352105,862.3573752636297,0.0,0.9375,0.9999999999999997
-840.0,0.0,398.9185502319214,797.716204735036,0.0,0.9125,0.9999999999999993
-780.0,0.0,367.2621559300631,734.413665847377,0.0,0.875,0.9999999999999991
-720.0,0.0,340.06964679139423,680.0378690928375,0.0,0.8375000000000001,0.9999999999999993
-660.0,0.0,317.33884121963445,634.5845152830211,0.0,0.8,0.9999999999999991
-600.0,0.0,298.9704735537377,597.8552594867585,0.0,0.75,0.9999999999999991
-540.0,0.0,286.5509300036353,573.0227486461481,0.0,0.7,0.9999999999999991
-480.0,0.0,281.4580451447306,562.8422484563405,0.0,0.6375,0.9999999999999993
-420.0,0.0,283.8213727124122,567.5729511249804,0.0,0.575,0.9999999999999996
-360.0,0.0,293.6739213278343,587.280994603425,0.0,0.5125000000000002,0.9999999999999998
-300.0,0.0,314.6582091253743,629.2497759822684,0.0,0.4375,0.9999999999999987
-240.0,0.0,344.7822161886022,689.4972804609366,0.0,0.36249999999999993,0.9999999999999973
-180.0,0.0,389.2421011285001,778.414759859914,0.0,0.27499999999999997,0.9999999999999953
-120.0,0.0,444.7525207089418,889.4325200931814,0.0,0.18750000000000006,0.999999999999994
-60.0,0.0,511.7646087920118,1023.4530735652438,0.0,0.10000000000000006,0.9999999999999928
0.0,0.0,597.5925455417879,1195.0030586051948,0.0,0.0,1.0
60.0,0.0,565.4474607127518,1130.8011402164375,0.0,0.0,0.9999999999999918
120.0,0.0,527.6284898861464,1055.170545797139,0.0,0.0,0.9999999999999932
180.0,0.0,488.37313298027857,976.6686770169126,0.0,0.0,0.9999999999999944
240.0,0.0,448.70331734074176,897.3383682838953,0.0,0.0,0.9999999999999951
300.0,0.0,409.03116166154365,818.0039385262932,0.0,0.0,0.9999999999999964
360.0,0.0,370.8740637002775,741.6994305477899,0.0,0.0,0.999999999999997
420.0,0.0,335.17840072374804,670.3173298441603,0.0,0.0,0.9999999999999964
480.0,0.0,302.6462100172083,605.2614543389103,0.0,0.0,0.9999999999999951
540.0,0.0,273.87237710273484,547.721323170212,0.0,0.0,0.9999999999999938
600.0,0.0,250.06573024498968,500.11445604019906,0.0,0.0,0.9999999999999931
660.0,0.0,231.50200280877758,462.99227271216677,0.0031249999999999915,0.0,0.9999999999999929
720.0,0.0,219.10664926553915,438.2056318125642,0.0031249999999999876,0.0,0.9999999999999927
780.0,0.0,213.37911851653783,426.7535077425475,0.0031249999999999993,0.0,0.9999999999999925
840.0,0.0,214.97234448887826,429.9419399965305,0.003125000000000019,0.0,0.9999999999999923
900.0,0.0,224.44750509953977,448.89353910031605,0.0,0.0,0.9999999999999922
960.0,0.0,242.25393770984604,484.5071828558479,0.003124999999999989,0.0,0.9999999999999922
1020.0,0.0,269.00690002246427,538.0135339467033,0.003125,0.0,0.999999999999992
1080.0,0.0,305.1457895159731,610.2915122405403,0.003124999999999995,0.0,0.9999999999999919
1140.0,0.0,351.08139949713933,702.1627974947897,0.0031250000000000097,0.0,0.9999999999999918
1200.0,0.0,407.0850577738895,814.1701155477789,0.001562500000000017,0.0,0.9999999999999917
1260.0,0.0,422.53816580378526,845.0760545833944,0.0,0.0,0.9999999999999918
1320.0,0.0,420.4712975529745,840.9411954649794,0.0,0.012499999999999999,0.9999999999999918
1380.0,0.0,413.6007202048403,827.1985966463595,0.0,0.024999999999999998,0.9999999999999919
1440.0,0.0,402.7454646501581,805.4882317147931,0.0,0.03749999999999999,0.9999999999999917
1500.0,0.0,385.33392014571746,770.6637999265822,0.0,0.0625,0.9999999999999919
1560.0,0.0,366.33756169970525,732.6676442183092,0.0,0.0875,0.9999999999999923
1620.0,0.0,344.928933514572,689.8452502940675,0.0,0.125,0.9999999999999927
1680.0,0.0,325.14930023040995,650.2805667726951,0.0,0.16249999999999998,0.999999999999993
1740.0,0.0,307.6518261798046,615.2804103832873,0.0,0.19999999999999996,0.9999999999999933
1800.0,0.0,293.2663835105746,586.5035620822482,0.0,0.25,0.9999999999999938
-1740.0,60.0,597.5925455417879,1195.0030586051948,0.0,1.0,1.0
-1680.0,60.0,597.5925455417879,1195.0030586051948,0.0,1.0,1.0
-1620.0,60.0,597.5925455417879,1195.0030586051948,0.0,1.0,1.0
-1560.0,60.0,597.5925455417879,1195.0030586051948,0.0,1.0,1.0
-1500.0,60.0,597.5925455417879,1195.0030586051948,0.0,1.0,1.0
-1440.0,60.0,597.5925455417879,1195.0030586051948,0.0,1.0,1.0
-1380.0,60.0,597.5925455417879,1195.0030586051948,0.0,1.0,1.0
-1320.0,60.0,597.5925455417879,1195.0030586051948,0.0,1.0,1.0
-1260.0,60.0,597.5925455417879,1195.0030586051948,0.0,1.0,1.0
-1200.0,60.0,597.5925455417879,1195.0030586051948,0.0,1.0,1.0
-1140.0,60.0,570.8830524340885,1141.5922083601374,0.0,1.0,1.0
-1080.0,60.0,534.8601827363038,1069.5576543740708,0.0,0.9875,0.9999999999999999
-1020.0,60.0,500.287341418096,1000.4229282074251,0.0,0.9750000000000001,0.9999999999999998
-960.0,60.0,467.1267910682918,934.1125548825898,0.0,0.9625,0.9999999999999996
-900.0,60.0,431.30486727125464,862.4809217054272,0.0,0.9375,0.9999999999999992
-840.0,60.0,398.0517847168969,795.986511854964,0.0,0.9125,0.9999999999999989
-780.0,60.0,364.33508864005205,728.5659014953704,0.0,0.875,0.9999999999999984
-720.0,60.0,333.87013549162634,667.6480762860588,0.0,0.8375000000000001,0.9999999999999982
-660.0,60.0,306.26140568791226,612.4420097708387,0.0,0.8,0.9999999999999977
-600.0,60.0,279.7930058029227,559.5170146361595,0.0,0.75,0.9999999999999971
-540.0,60.0,256.6151280574774,513.17213463414,0.0,0.7,0.9999999999999967
-480.0,60.0,236.1184266885626,472.1895183501289,0.0,0.6375,0.9999999999999961
-420.0,60.0,219.7059161630037,439.37404280022264,0.0,0.575,0.9999999999999956
-360.0,60.0,207.2016049351727,414.3737983527171,0.0,0.5125000000000002,0.9999999999999951
-300.0,60.0,199.34079384935322,398.6597655954867,0.0,0.4375,0.9999999999999944
-240.0,60.0,196.0365491390949,392.0572299820975,0.0,0.36249999999999993,0.9999999999999938
-180.0,60.0,198.91866831423243,397.82593014582034,0.0,0.27499999999999997,0.9999999999999931
-120.0,60.0,207.11800455544798,414.2271362216632,0.0,0.18750000000000006,0.999999999999992
-60.0,60.0,220.4298360750343,440.8515534725726,0.0,0.10000000000000006,0.9999999999999913
0.0,60.0,241.28137313771867,482.5533407565621,0.0,0.0,0.9999999999999901
60.0,60.0,223.34905791728002,446.6894307884592,0.0,0.0,0.99999999999999
120.0,60.0,205.1306402989342,410.2548294082713,0.0,0.0,0.9999999999999899
180.0,60.0,187.23976931766916,374.4749362156484,0.0,0.0,0.9999999999999897
240.0,60.0,169.8186894318085,339.63424072030426,0.0,0.0,0.9999999999999895
300.0,60.0,153.04901368789237,306.0959614588436,0.0,0.0,0.9999999999999892
360.0,60.0,137.07626432942868,274.1512305312581,0.0,0.0,0.9999999999999889
420.0,60.0,122.09466431026206,244.18851616192578,0.0,0.0,0.9999999999999888
480.0,60.0,108.33791093725424,216.67534226876816,0.0,0.0,0.9999999999999887
540.0,60.0,96.02509562741436,192.0499151971488,0.0,0.0,0.9999999999999888
600.0,60.0,85.41639851408777,170.83264873222683,0.0,0.0,0.9999999999999886
660.0,60.0,76.80233678634514,153.60459667984156,0.0,0.0,0.9999999999999887
720.0,60.0,70.46061780767648,140.92120007818596,0.0,0.0,0.9999999999999888
780.0,60.0,66.71105099969117,133.4220873038284,0.0,0.0,0.9999999999999889
840.0,60.0,65.87811302550325,131.75622069434473,0.0,0.0,0.9999999999999887
900.0,60.0,68.29476079286123,136.5895198240275,0.0,0.0,0.9999999999999887
960.0,60.0,74.32135069599273,148.64270089771162,0.0,0.0,0.9999999999999888
1020.0,60.0,84.31323913810917,168.62647483652245,0.0,0.0,0.9999999999999891
1080.0,60.0,98.60109041474362,197.2021751653022,0.0,0.0,0.9999999999999891
1140.0,60.0,117.49065477382412,234.98130954764824,0.0,0.0,0.9999999999999893
1200.0,60.0,140.96944084868963,281.93888167768995,0.0,0.0,0.9999999999999897
1260.0,60.0,164.3503172286316,328.7006344572633,0.0,0.0,0.9999999999999899
1320.0,60.0,185.48172570535556,370.96345140290117,0.0,0.012499999999999999,0.9999999999999903
1380.0,60.0,205.91383504910337,411.8276698941459,0.0,0.024999999999999998,0.9999999999999907
1440.0,60.0,224.819628732486,449.6392558578706,0.0,0.03749999999999999,0.9999999999999911
1500.0,60.0,240.21315527211615,480.4263000103426,0.0,0.0625,0.9999999999999918
1560.0,60.0,252.95109029829592,505.9021511813362,0.0,0.0875,0.9999999999999922
1620.0,60.0,261.4930797032838,522.9860781524176,0.0,0.125,0.9999999999999928
1680.0,60.0,266.3765859071158,532.7529686226553,0.0,0.16249999999999998,0.9999999999999932
1740.0,60.0,267.85136998767905,535.702198808165,0.0,0.19999999999999996,0.9999999999999936
-1740.0,120.0,597.5925455417879,1195.0030586051948,0.0,1.0,1.0
-1680.0,120.0,597.5925455417879,1195.0030586051948,0.0,1.0,1.0
-1620.0,120.0,597.5925455417879,1195.0030586051948,0.0,1.0,1.0
-1560.0,120.0,597.5925455417879,1195.0030586051948,0.0,1.0,1.0
-1500.0,120.0,597.5925455417879,1195.0030586051948,0.0,1.0,1.0
-1440.0,120.0,597.5925455417879,1195.0030586051948,0.0,1.0,1.0
-1380.0,120.0,597.5925455417879,1195.0030586051948,0.0,1.0,1.0
-1320.0,120.0,597.5925455417879,1195.0030586051948,0.0,1.0,1.0
-1260.0,120.0,597.5925455417879,1195.0030586051948,0.0,1.0,1.0
-1200.0,120.0,597.5925455417879,1195.0030586051948,0.0,1.0,1.0
-1140.0,120.0,573.1633158733673,1146.152040648362,0.0,1.0,1.0
-1080.0,120.0,537.0843304458715,1074.0052561796094,0.0,0.9875,0.9999999999999999
-1020.0,120.0,502.3645839675792,1004.5767209286338,0.0,0.9750000000000001,0.9999999999999998
-960.0,120.0,468.9189867736088,937.6962554442312,0.0,0.9625,0.9999999999999996
-900.0,120.0,432.21677290351073,864.3040541064746,0.0,0.9375,0.9999999999999993
-840.0,120.0,397.51070899071124,794.9036945861014,0.0,0.9125,0.9999999999999989
-780.0,120.0,361.4270894927406,722.7490774677304,0.0,0.8765625000000001,0.9999999999999987
-720.0,120.0,329.19294280356286,658.2921369951434,0.0,0.8460937500000001,0.9999999999999982
-660.0,120.0,295.6702568285067,591.2591513339283,0.0,0.8,0.9999999999999976
-600.0,120.0,264.3793257909113,528.6891722474603,0.0,0.75,0.9999999999999971
-540.0,120.0,236.30565527765953,472.55280317187305,0.0,0.7,0.9999999999999964
-480.0,120.0,211.38772427540462,422.7269830477609,0.0,0.6499999999999999,0.999999999999996
-420.0,120.0,188.49513429057313,376.95170587042907,0.0,0.5875,0.9999999999999953
-360.0,120.0,168.78876260746682,337.5483991725566,0.0,0.5125000000000002,0.9999999999999946
-300.0,120.0,153.85869548050312,307.6958191056152,0.0,0.44765625,0.9999999999999939
-240.0,120.0,143.09060425581868,286.1665703156353,0.0,0.36640624999999993,0.999999999999993
-180.0,120.0,137.31804100609662,274.6267386138198,0.0,0.2875,0.9999999999999923
-120.0,120.0,136.84012972167568,273.67474633783985,0.0,0.2,0.9999999999999913
-60.0,120.0,141.90213961901847,283.80096044657273,0.0,0.10781249999999996,0.9999999999999906
0.0,120.0,152.88773730725904,305.77259118214994,0.0,0.012500000000000129,0.9999999999999898
60.0,120.0,143.04824985096266,286.09364753889446,0.0,0.0,0.9999999999999892
120.0,120.0,130.4693902438792,260.93668600755626,0.0,0.0,0.999999999999989
180.0,120.0,118.34380354850738,236.68618163472718,0.0,0.0,0.9999999999999887
240.0,120.0,106.70273413252802,213.40450376115842,0.0,0.0,0.9999999999999886
300.0,120.0,95.65135408346706,191.30208775387732,0.0,0.0,0.9999999999999887
360.0,120.0,85.2710162221996,170.5416364122475,0.0,0.0,0.9999999999999887
420.0,120.0,75.65922082207959,151.31819425693175,0.0,0.0,0.9999999999999886
480.0,120.0,66.9090054593914,133.8178683351765,0.0,0.0,0.9999999999999887
540.0,120.0,59.14803114607512,118.29598141460697,0.0,0.0,0.9999999999999887
600.0,120.0,52.48976855734813,104.97948965555358,0.0,0.0,0.9999999999999888
660.0,120.0,47.04945057096494,94.0988777968266,0.0,0.0,0.9999999999999887
720.0,120.0,42.96880742011573,85.9375879866768,0.0,0.0,0.9999999999999887
780.0,120.0,40.39991775030481,80.79980693479624,0.0,0.0,0.9999999999999887
840.0,120.0,39.49399287258849,78.98798369538574,0.0,0.0,0.9999999999999888
900.0,120.0,40.39638864437577,80.79277335184094,0.0,0.0,0.9999999999999888
960.0,120.0,43.2591494776202,86.51829875356479,0.0,0.0,0.9999999999999887
1020.0,120.0,48.228329321258855,96.45659528816991,0.0,0.0,0.9999999999999889
1080.0,120.0,55.41672957583805,110.83338454111944,0.0,0.0,0.9999999999999887
1140.0,120.0,64.8795380933027,129.7590741561604,0.0,0.0,0.9999999999999888
1200.0,120.0,76.51921194513916,153.03840148468458,0.0,0.0,0.999999999999989
1260.0,120.0,88.5477778298767,177.09555559847325,0.0,0.0,0.9999999999999889
1320.0,120.0,100.42495814094669,200.84991624492287,0.0,0.012499999999999999,0.9999999999999891
1380.0,120.0,112.9544584209452,225.90891676969696,0.0,0.024999999999999998,0.9999999999999895
1440.0,120.0,125.7854778080523,251.5709553120423,0.0,0.03749999999999999,0.9999999999999899
1500.0,120.0,138.91623017750754,277.83245847139074,0.0,0.0625,0.9999999999999903
1560.0,120.0,152.34849136737358,304.6969766420189,0.0,0.0875,0.999999999999991
1620.0,120.0,166.73461896350258,333.4692247197781,0.0,0.125,0.9999999999999915
1680.0,120.0,181.4745178302384,362.94899812040563,0.0,0.16249999999999998,0.9999999999999919
1740.0,120.0,197.73711469255358,395.4741610243038,0.0,0.21250000000000002,0.9999999999999925
-1740.0,180.0,597.5925455417879,1195.0030586051948,0.0,1.0,1.0
-1680.0,180.0,597.5925455417879,1195.0030586051948,0.0,1.0,1.0
-1620.0,180.0,597.5925455417879,1195.0030586051948,0.0,1.0,1.0
-1560.0,180.0,597.5925455417879,1195.0030586051948,0.0,1.0,1.0
-1500.0,180.0,597.5925455417879,1195.0030586051948,0.0,1.0,1.0
-1440.0,180.0,597.5925455417879,1195.0030586051948,0.0,1.0,1.0
-1380.0,180.0,597.5925455417879,1195.0030586051948,0.0,1.0,1.0
-1320.0,180.0,597.5925455417879,1195.0030586051948,0.0,1.0,1.0
-1260.0,180.0,597.5925455417879,1195.0030586051948,0.0,1.0,1.0
-1200.0,180.0,597.5925455417879,1195.0030586051948,0.0,1.0,1.0
-1140.0,180.0,576.9588628974273,1153.74197853609,0.0,1.0,1.0
-1080.0,180.0,540.7848085446099,1081.405062923058,0.0,0.9875,0.9999999999999999
-1020.0,180.0,505.8794539649115,1011.6053183945583,0.0,0.9750000000000001,0.9999999999999998
-960.0,180.0,472.11820350769034,944.0935535376447,0.0,0.9625,0.9999999999999996
-900.0,180.0,434.5298777268762,868.9291507252645,0.0,0.9375,0.9999999999999993
-840.0,180.0,398.7048146243185,797.2908162227183,0.0,0.9125,0.999999999999999
-780.0,180.0,364.5963438437221,729.085209988753,0.0,0.8875,0.9999999999999987
-720.0,180.0,328.56957774785343,657.0439522889548,0.0,0.85,0.9999999999999982
-660.0,180.0,294.9720351821998,589.8604595543376,0.0,0.8125,0.9999999999999978
-600.0,180.0,261.0084496341759,521.945353808474,0.0,0.7625,0.9999999999999971
-540.0,180.0,230.18286999172838,460.3053530028853,0.0,0.7125000000000001,0.9999999999999968
-480.0,180.0,200.52323706008565,400.9972562700693,0.0,0.6499999999999999,0.9999999999999959
-420.0,180.0,174.9004405412811,349.76157605103924,0.0,0.5890625,0.9999999999999953
-360.0,180.0,152.80642029144883,305.58252102399035,0.0,0.5249999999999999,0.9999999999999944
-300.0,180.0,134.00498507853453,267.9878199597317,0.0,0.45234374999999993,0.9999999999999937
-240.0,180.0,119.59778401216202,239.1804681889651,0.0,0.375,0.999999999999993
-180.0,180.0,109.75359723539943,219.49766404690808,0.0,0.2984375,0.9999999999999921
-120.0,180.0,104.95406782282758,209.90291737904565,0.0,0.2124999999999999,0.9999999999999912
-60.0,180.0,105.62411149261328,211.24574719089065,0.0,0.11875,0.9999999999999903
0.0,180.0,112.02613000164109,224.05077500979144,0.0,0.02343749999999992,0.999999999999989
60.0,180.0,106.81239025339643,213.6233258855446,0.0,0.0,0.9999999999999886
120.0,180.0,97.28105386482527,194.56101766487188,0.0,0.0,0.9999999999999886
180.0,180.0,88.16923029450341,176.3377094341792,0.0,0.0,0.9999999999999885
240.0,180.0,79.49999275147827,158.9994919939402,0.0,0.0,0.9999999999999885
300.0,180.0,71.33476476175201,142.6692023145223,0.0,0.0,0.9999999999999887
360.0,180.0,63.72039470100193,127.44058048950434,0.0,0.0,0.9999999999999888
420.0,180.0,56.718720973223995,113.4373072690388,0.0,0.0,0.9999999999999887
480.0,180.0,50.39525787347762,100.79042786799278,0.0,0.0,0.9999999999999887
540.0,180.0,44.816878766711,89.63371385826656,0.0,0.0,0.9999999999999888
600.0,180.0,40.062128470720204,80.12422963443534,0.0,0.0,0.9999999999999888
660.0,180.0,36.20757973814111,72.41514588497883,0.0,0.0,0.9999999999999889
720.0,180.0,33.33354792896892,66.66703687988301,0.0,0.0,0.9999999999999887
780.0,180.0,31.517197463130188,63.034326179575274,0.0,0.0,0.9999999999999888
840.0,180.0,30.850588611388595,61.70117169780688,0.0,0.0,0.9999999999999889
900.0,180.0,31.424817273208777,62.84960258346351,0.0,0.0,0.9999999999999887
960.0,180.0,33.32378125618719,66.64754235149508,0.0,0.0,0.9999999999999888
1020.0,180.0,36.61667241547758,73.23325119380341,0.0,0.0,0.9999999999999888
1080.0,180.0,41.35372755992818,82.70735686783237,0.0,0.0,0.9999999999999889
1140.0,180.0,47.54919197372049,95.09832825501857,0.0,0.0,0.9999999999999889
1200.0,180.0,55.06685929714731,110.13367121843295,0.0,0.0,0.9999999999999889
1260.0,180.0,62.99583847895155,125.99167599462542,0.0,0.0,0.9999999999999889
1320.0,180.0,71.21848607087327,142.43697186723432,0.0,0.012499999999999999,0.9999999999999889
1380.0,180.0,80.23714840867514,160.47429654375452,0.0,0.024999999999999998,0.9999999999999892
1440.0,180.0,90.34942450330642,180.69884862752664,0.0,0.05,0.9999999999999896
1500.0,180.0,100.75481728014019,201.50963323349006,0.0,0.0625,0.9999999999999898
1560.0,180.0,113.7003093890447,227.4006164370587,0.0,0.1,0.9999999999999903
1620.0,180.0,126.61760353078463,253.23519764855976,0.0,0.12578125,0.9999999999999909
1680.0,180.0,143.02133934580726,286.04266162703397,0.0,0.171875,0.9999999999999916
1740.0,180.0,160.06510934314775,320.1301843030899,0.0,0.21250000000000002,0.9999999999999919
-1740.0,240.0,597.5925455417879,1195.0030586051948,0.0,1.0,1.0
-1680.0,240.0,597.5925455417879,1195.0030586051948,0.0,1.0,1.0
-1620.0,240.0,597.5925455417879,1195.0030586051948,0.0,1.0,1.0
-1560.0,240.0,597.5925455417879,1195.0030586051948,0.0,1.0,1.0
-1500.0,240.0,597.5925455417879,1195.0030586051948,0.0,1.0,1.0
-1440.0,240.0,597.5925455417879,1195.0030586051948,0.0,1.0,1.0
-1380.0,240.0,597.5925455417879,1195.0030586051948,0.0,1.0,1.0
-1320.0,240.0,597.5925455417879,1195.0030586051948,0.0,1.0,1.0
-1260.0,240.0,597.5925455417879,1195.0030586051948,0.0,1.0,1.0
-1200.0,240.0,597.5925455417879,1195.0030586051948,0.0,1.0,1.0
-1140.0,240.0,582.2945510791715,1164.4117295972703,0.0,1.0,1.0
-1080.0,240.0,545.98761758341,1091.8090682077448,0.0,0.9875,0.9999999999999999
-1020.0,240.0,516.8054399023669,1033.4537005888074,0.0,0.9875,0.9999999999999999
-960.0,240.0,476.8012448121824,953.4580490251193,0.0,0.9625,0.9999999999999996
-900.0,240.0,443.636752928006,887.1395857641924,0.0,0.95,0.9999999999999994
-840.0,240.0,406.673763441106,813.2255470587634,0.0,0.925,0.9999999999999992
-780.0,240.0,367.125834323381,734.1427064232468,0.0,0.8875,0.9999999999999987
-720.0,240.0,330.9346541845384,661.7723243060401,0.0,0.853125,0.9999999999999983
-660.0,240.0,295.2911842023556,590.4973881983489,0.0,0.8125,0.9999999999999978
-600.0,240.0,262.3177668518032,524.5617355225028,0.0,0.77265625,0.9999999999999973
-540.0,240.0,229.16731888580577,458.2723758626972,0.0,0.7203125,0.9999999999999967
-480.0,240.0,198.36542396119233,396.679572434704,0.0,0.6625000000000001,0.9999999999999961
-420.0,240.0,170.33929690084057,340.6375813303919,0.0,0.6000000000000001,0.9999999999999953
-360.0,240.0,146.14843041988033,292.26495300479365,0.0,0.5375000000000001,0.9999999999999947
-300.0,240.0,124.92672075088026,249.82991428836522,0.0,0.4664062499999999,0.9999999999999938
-240.0,240.0,107.87395705813917,215.7316239434923,0.0,0.39140625,0.9999999999999931
-180.0,240.0,95.35226993339924,190.69420808050467,0.0,0.31250000000000006,0.9999999999999922
-120.0,240.0,87.55761756974907,175.1096190334298,0.0,0.22500000000000014,0.9999999999999913
-60.0,240.0,85.04603742872808,170.089550914821,0.0,0.13515625000000006,0.9999999999999902
0.0,240.0,88.14093370311541,176.28084522682573,0.0,0.04062499999999998,0.9999999999999891
60.0,240.0,86.42268021820068,172.84439117574007,0.0,0.0,0.9999999999999887
120.0,240.0,78.79229652093146,157.58391168242107,0.0,0.0,0.9999999999999885
180.0,240.0,71.52815482654134,143.055808378846,0.0,0.0,0.9999999999999886
240.0,240.0,64.65332006225806,129.30630738826017,0.0,0.0,0.9999999999999886
300.0,240.0,58.209240975645706,116.4182680326444,0.0,0.0,0.9999999999999888
360.0,240.0,52.235190842037454,104.47022994530158,0.0,0.0,0.9999999999999887
420.0,240.0,46.7689385346954,93.53777124998484,0.0,0.0,0.9999999999999887
480.0,240.0,41.854943007684724,83.70980163659219,0.0,0.0,0.9999999999999887
540.0,240.0,37.54716855629892,75.09430065163703,0.0,0.0,0.9999999999999887
600.0,240.0,33.89545642047871,67.79087947514608,0.0,0.0,0.9999999999999888
660.0,240.0,30.951581063286348,61.90314506730075,0.0,0.0,0.9999999999999887
720.0,240.0,28.77473328341437,57.54938595339111,0.0,0.0,0.9999999999999888
780.0,240.0,27.420578281444822,54.84107369905722,0.0,0.0,0.9999999999999888
840.0,240.0,26.938437228014312,53.87682789457259,0.0,0.0,0.9999999999999888
900.0,240.0,27.384199474801687,54.7683317064958,0.0,0.0,0.9999999999999889
960.0,240.0,28.810170286542075,57.620267021249596,0.0,0.0,0.9999999999999889
1020.0,240.0,31.26025513196533,62.5204119907307,0.0,0.0,0.9999999999999888
1080.0,240.0,34.764273122683576,69.52844252646717,0.0,0.0,0.9999999999999888
1140.0,240.0,39.32329899900051,78.6464730323445,0.0,0.0,0.9999999999999887
1200.0,240.0,44.790362976717695,89.58066516939023,0.0,0.0,0.9999999999999888
1260.0,240.0,50.59884693202247,101.1976857752421,0.0,0.0,0.9999999999999889
1320.0,240.0,56.94054938559058,113.88109756924898,0.0,0.012499999999999999,0.9999999999999889
1380.0,240.0,64.07016591242629,128.14033089277817,0.0,0.024999999999999998,0.9999999999999891
1440.0,240.0,72.73719774448998,145.47439436689456,0.0,0.05,0.9999999999999896
1500.0,240.0,82.64178450149588,165.28356732201058,0.0,0.075,0.9999999999999898
1560.0,240.0,93.66847371058199,187.33694465935682,0.0,0.1,0.99999999999999
1620.0,240.0,107.51088520075535,215.02176359403398,0.0,0.13749999999999998,0.9999999999999905
1680.0,240.0,122.88618052221692,245.77234937902372,0.0,0.17500000000000002,0.9999999999999911
1740.0,240.0,142.17887040090756,284.3577152693845,0.0,0.22499999999999998,0.9999999999999917
-1740.0,300.0,597.5925455417879,1195.0030586051948,0.0,1.0,1.0
-1680.0,300.0,597.5925455417879,1195.0030586051948,0.0,1.0,1.0
-1620.0,300.0,597.5925455417879,1195.0030586051948,0.0,1.0,1.0
-1560.0,300.0,597.5925455417879,1195.0030586051948,0.0,1.0,1.0
-1500.0,300.0,597.5925455417879,1195.0030586051948,0.0,1.0,1.0
-1440.0,300.0,597.5925455417879,1195.0030586051948,0.0,1.0,1.0
-1380.0,300.0,597.5925455417879,1195.0030586051948,0.0,1.0,1.0
-1320.0,300.0,597.5925455417879,1195.0030586051948,0.0,1.0,1.0
-1260.0,300.0,597.5925455417879,1195.0030586051948,0.0,1.0,1.0
-1200.0,300.0,597.5925455417879,1195.0030586051948,0.0,1.0,1.0
-1140.0,300.0,589.2074603672219,1178.235442434235,0.0,1.0,1.0
-1080.0,300.0,559.3522335278877,1118.5340829468762,0.0,1.0,1.0
-1020.0,300.0,523.579406356042,1046.9995382436944,0.0,0.9875,0.9999999999999999
-960.0,300.0,488.7861165208477,977.4238400904705,0.0,0.9750000000000001,0.9999999999999998
-900.0,300.0,449.6026182824357,899.0692856567221,0.0,0.95,0.9999999999999994
-840.0,300.0,412.0987469674432,824.0735290111201,0.0,0.925,0.9999999999999992
-780.0,300.0,376.2415141420767,752.3705926729685,0.0,0.9,0.9999999999999989
-720.0,300.0,337.89403850445694,675.6881619632761,0.0,0.8625,0.9999999999999984
-660.0,300.0,301.9213789357076,603.7546787167879,0.0,0.825,0.999999999999998
-600.0,300.0,266.17309538631156,532.2700267314286,0.0,0.7796875000000001,0.9999999999999976
-540.0,300.0,232.73877493365998,465.4126774400301,0.0,0.7320312500000001,0.999999999999997
-480.0,300.0,200.4079278641079,400.762154525022,0.0,0.675,0.9999999999999962
-420.0,300.0,171.3247645833325,342.6060029184494,0.0,0.6171875,0.9999999999999956
-360.0,300.0,144.76842965905178,289.5029331698743,0.0,0.5515625,0.9999999999999948
-300.0,300.0,122.06895423686453,244.1124253968031,0.0,0.48515625,0.999999999999994
-240.0,300.0,102.74681380214841,205.47571910882593,0.0,0.41015625,0.9999999999999933
-180.0,300.0,87.71164724013268,175.41176118406304,0.0,0.33046875,0.9999999999999922
-120.0,300.0,77.45993373778674,154.9133199918835,0.0,0.24609375000000014,0.9999999999999913
-60.0,300.0,72.3253544565536,144.64771749778816,0.0,0.15703125000000012,0.9999999999999905
0.0,300.0,72.74241390899861,145.48376916380255,0.0,0.06249999999999996,0.9999999999999892
