x,y,area_m2,posterior_mass
744.7685211700316,-15.137910427565593,87.26445529069935,0.003472316199218375
744.8439856425438,-10.80479106873074,87.26445529069974,0.0034723161992183905
744.894239913601,-6.4713060078632845,87.2644552906999,0.003472316199218397
744.9192822822831,-2.1376019173315246,87.26445529069969,0.0034723161992183883
764.4059552385415,-24.43904567301847,87.26445529069989,0.003472316199218396
764.5351988901178,-19.991523593836725,87.26445529069994,0.0034723161992183988
764.6385658658335,-15.543324875859604,87.26445529069973,0.00347231619921839
764.7160526671001,-11.094600074086474,87.26445529069974,0.0034723161992183905
764.7676566712778,-6.645499761322694,87.26445529069977,0.003472316199218392
764.7933761317622,-2.196174523083271,87.26445529069977,0.003472316199218392
783.7663380956765,-25.059449949576397,87.26445529069886,0.003472316199218356
783.8988634541522,-20.499283864812185,87.26445529069898,0.00347231619921836
784.004856748667,-15.938423955454,87.26445529069926,0.0034723161992183714
784.0843143917418,-11.377024589663954,87.26445529069896,0.0034723161992183597
784.1372336940306,-6.815240153862746,87.2644552906988,0.003472316199218353
784.1636128644117,-2.253225047504277,87.26445529069899,0.0034723161992183606
802.6596070944313,-25.664852754796435,87.26445529069986,0.0034723161992183953
802.7953347903103,-20.99476046126204,87.26445529069979,0.0034723161992183922
802.9038908468834,-16.32395757309182,87.26445529069974,0.0034723161992183905
802.9852715899314,-11.652602179609227,87.26445529069986,0.0034723161992183953
803.0394742650185,-6.98085238883796,87.2644552907,0.003472316199218401
803.0664970375857,-2.308866322150607,87.2644552906999,0.003472316199218397
821.1180420499427,-26.256292921562405,87.26445529069903,0.0034723161992183623
821.256898211104,-21.478804403197138,87.26445529069929,0.0034723161992183727
821.3679578776312,-16.700588907107075,87.26445529069932,0.0034723161992183736
821.4512172905675,-11.921808158133349,87.26445529069902,0.003472316199218362
821.5066736318907,-7.142623900248809,87.26445529069903,0.0034723161992183623
821.5343250246102,-2.3631978910835825,87.26445529069909,0.0034723161992183645
839.170366115872,-26.834694594926468,87.26445529069974,0.0034723161992183905
839.3122817605358,-21.95217271643854,87.26445529069949,0.0034723161992183805
839.4257898029173,-17.068907838467204,87.26445529069943,0.0034723161992183784
839.5108864011905,-12.185065241384862,87.26445529069977,0.003472316199218392
839.5675686751521,-7.300810225117568,87.26445529069986,0.0034723161992183953
839.5958347063176,-2.41630810355023,87.26445529069963,0.003472316199218386
856.8422716079349,-27.40088421981106,87.26445529069954,0.0034723161992183827
856.9871821275618,-22.41554236093191,87.26445529069987,0.0034723161992183957
857.1030868151996,-17.429441819228522,87.26445529070006,0.003472316199218403
857.1899817479052,-12.442751355678443,87.26445529069998,0.0034723161992184005
857.2478639846083,-7.4556397512258705,87.26445529069991,0.0034723161992183975
857.2767315662097,-2.468275801069064,87.26445529069986,0.0034723161992183953
874.1568498698317,-27.95560442303441,87.26445529069932,0.0034723161992183736
874.3046945855071,-22.869521611693614,87.26445529069932,0.0034723161992183736
874.4229473357398,-17.782664752017702,87.26445529069923,0.00347231619921837
874.5116041181134,-12.695206015211216,87.26445529069906,0.0034723161992183636
874.5706619319254,-7.607317592850009,87.26445529069912,0.003472316199218366
874.6001187782881,-2.5191716910531827,87.26445529069929,0.0034723161992183727
891.134945761751,-28.49952545688579,87.26445529069905,0.0034723161992183628
891.2856675411479,-23.314659439873456,87.26445529069935,0.003472316199218375
